"business_id","name","state","categories","is_open","BusinessAcceptsCreditCards","stars","State1","TotalOpenTime","review_count","Numphotos","AcceptCards"
"fR2v1bU-3jbWVJ0UuMmeHw","The Local Donut","AZ","Food,Coffee & Tea,Bagels,Donuts,Bakeries","1","1","5","0","36","227","0","1"
"fR2v1bU-3jbWVJ0UuMmeHw","The Local Donut","AZ","Food,Coffee & Tea,Bagels,Donuts,Bakeries","1","1","5","0","36","227","0","1"
"Ps7wKLxW1WA1rzwvp3myVA","Dudley & Dudley","QC","Sandwiches,Coffee & Tea,Restaurants,Delicatessen,Food","1","N/A","5","2","60","10","0","0"
"fCq3AVUzWDarScN020AcjQ","Dutch Bros Coffee","AZ","Food,Coffee & Tea","1","1","5","0","86","104","0","1"
"fCq3AVUzWDarScN020AcjQ","Dutch Bros Coffee","AZ","Food,Coffee & Tea","1","1","5","0","86","104","0","1"
"HnbkGxUs7oWKYDeB-Pk82Q","Espressamente illy","NV","Cafes,Restaurants,Desserts,Coffee & Tea,Food,Italian","1","1","2","1","91","361","9","1"
"HnbkGxUs7oWKYDeB-Pk82Q","Espressamente illy","NV","Cafes,Restaurants,Desserts,Coffee & Tea,Food,Italian","1","1","4","1","91","361","9","1"
"HnbkGxUs7oWKYDeB-Pk82Q","Espressamente illy","NV","Cafes,Restaurants,Desserts,Coffee & Tea,Food,Italian","1","1","5","1","91","361","9","1"
"5qyVOOsTxMdEByXVkH6LQg","Starbucks","NV","Coffee & Tea,Food","1","1","1","1","85","95","0","1"
"5qyVOOsTxMdEByXVkH6LQg","Starbucks","NV","Coffee & Tea,Food","1","1","5","1","85","95","0","1"
"eZaCQPZYmETSNiHRagNu2g","Wanda's Pie In The Sky","ON","Food,Bakeries,Coffee & Tea,Desserts","1","1","3","2","60","252","0","1"
"eZaCQPZYmETSNiHRagNu2g","Wanda's Pie In The Sky","ON","Food,Bakeries,Coffee & Tea,Desserts","1","1","4","2","60","252","0","1"
"eZaCQPZYmETSNiHRagNu2g","Wanda's Pie In The Sky","ON","Food,Bakeries,Coffee & Tea,Desserts","1","1","5","2","60","252","0","1"
"IS1pX-rcAM8VOo8_NeFhNg","Scotty Beans Coffee Shop & Deli","NV","Convenience Stores,Coffee & Tea,Food","1","1","1","1","75","11","0","1"
"m45sH6c22jlIS-a3ZjckwQ","Einstein Bros Bagels","AZ","Sandwiches,Delis,Coffee & Tea,Food,Bagels,Restaurants","1","1","1","0","60","71","2","1"
"5P7zzVhWvO8nXGPdy7xqhw","LaMar's Donuts & Coffee","AZ","Donuts,Food,Coffee & Tea,Breakfast & Brunch,Restaurants","1","1","2","0","45","191","2","1"
"5P7zzVhWvO8nXGPdy7xqhw","LaMar's Donuts & Coffee","AZ","Donuts,Food,Coffee & Tea,Breakfast & Brunch,Restaurants","1","1","3","0","45","191","2","1"
"5P7zzVhWvO8nXGPdy7xqhw","LaMar's Donuts & Coffee","AZ","Donuts,Food,Coffee & Tea,Breakfast & Brunch,Restaurants","1","1","5","0","45","191","2","1"
"SXTEcNRfzOFwwI0nN4vsCw","Muru Crêpe","QC","Food,Coffee & Tea,Restaurants,Breakfast & Brunch,Creperies","1","1","3","2","47","148","9","1"
"SXTEcNRfzOFwwI0nN4vsCw","Muru Crêpe","QC","Food,Coffee & Tea,Restaurants,Breakfast & Brunch,Creperies","1","1","3","2","47","148","9","1"
"SXTEcNRfzOFwwI0nN4vsCw","Muru Crêpe","QC","Food,Coffee & Tea,Restaurants,Breakfast & Brunch,Creperies","1","1","4","2","47","148","9","1"
"SXTEcNRfzOFwwI0nN4vsCw","Muru Crêpe","QC","Food,Coffee & Tea,Restaurants,Breakfast & Brunch,Creperies","1","1","4","2","47","148","9","1"
"sJBem81QF7l_43aF7xtLYQ","Crêpe Station","NV","Juice Bars & Smoothies,Food,Restaurants,Desserts,Creperies,Coffee & Tea","1","1","4","1","70","106","2","1"
"s_g8e7KLKhOwCP_sPiBcvg","Market District Solon","OH","Gelato,Food,Grocery,Coffee & Tea","1","1","2","2","0","42","0","1"
"Aj3WZ2Ueyqzq1dIKLxNMMQ","Tim Hortons","ON","Bakeries,Food,Delis,Sandwiches,Restaurants,Coffee & Tea","1","1","4","2","75","10","0","1"
"sPofLIXU9Ifot1n3iAOZHQ","Salad and Go","AZ","American (New),Restaurants,Salad,Food,Fast Food,Coffee & Tea","1","1","5","0","75","91","8","1"
"HzAWfryX9ENiAqERhBJUXQ","Coffee Fellows","BW","Coffee & Tea Supplies,Bagels,Food,Cafes,Restaurants,Coffee & Tea","1","null","3","2","72","21","1","0"
"zJ1kytRoyIHKqhl1DounBQ","Pool Cafe","NV","Coffee & Tea,Food,Sandwiches,Cafes,Restaurants","1","1","5","1","35","29","6","1"
"eUa2VP06FTmyWdYzYG_qWw","Alice Bakery","ON","Desserts,Food,Coffee & Tea,Bakeries","1","N/A","4","2","42","17","0","0"
"VaQhUU3P4Z5A3oYPsEMbkw","Tazza D'oro","PA","Cafes,Food,Coffee & Tea,Restaurants","1","1","4","2","60","140","6","1"
"JxKWfZ6hG8iRnK8QL65jTw","Starbucks","NV","Food,Coffee & Tea","1","1","3","1","0","104","0","1"
"ZhBW2MIMtUhfLIbjy9ylHg","Bikini Beans Espresso","AZ","Food,Coffee & Tea","1","1","5","0","85","56","0","1"
"k1VQF6auj3RQT-QjMWtrEw","Artefino Art Gallery & Cafe","OH","Breakfast & Brunch,Art Galleries,Food,Shopping,Restaurants,Arts & Entertainment,Coffee & Tea","1","1","5","2","45","17","1","1"
"dWwvaWgnfKQ8dFHTSgi_2A","Stone Oven Bakery Cafe","OH","Food,Bakeries,Coffee & Tea","1","1","3","2","65","81","0","1"
"dWwvaWgnfKQ8dFHTSgi_2A","Stone Oven Bakery Cafe","OH","Food,Bakeries,Coffee & Tea","1","1","5","2","65","81","0","1"
"dWwvaWgnfKQ8dFHTSgi_2A","Stone Oven Bakery Cafe","OH","Food,Bakeries,Coffee & Tea","1","1","5","2","65","81","0","1"
"GTBiX2N5-JxXkBc0sF6Sow","Unwind tea and coffee","NC","Art Galleries,Arts & Entertainment,Jewelry,Coffee & Tea,Shopping,Food","1","1","5","2","36","17","0","1"
"Cf0iV72DTqR0ggBje2d0sg","Espresso A Mano","PA","Food,Coffee & Tea","1","1","4","2","70","283","0","1"
"Cf0iV72DTqR0ggBje2d0sg","Espresso A Mano","PA","Food,Coffee & Tea","1","1","5","2","70","283","0","1"
"owjS04hpDA-XExecvsU0OQ","Famous Toastery","SC","Food,Bagels,Breakfast & Brunch,Coffee & Tea,Restaurants","1","1","3","2","40","134","1","1"
"nYzCr8fcJ2ci4aiB1-hB6w","Rolling in Dough Cafe","NV","Bakeries,Restaurants,Coffee & Tea,Desserts,Breakfast & Brunch,Cafes,Food","1","1","5","1","50","304","38","1"
"ykfsYdN3QF8HEBa9EbJRBg","The Great American Bagel","NV","Coffee & Tea,Restaurants,Food,Bagels,Sandwiches","1","1","2","1","95","83","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","1","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","4","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","5","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","5","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","5","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","5","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","5","0","56","357","4","1"
"qFqueIKCVF5PlXmjl1YY9Q","Frost Gelato","AZ","Gelato,Ice Cream & Frozen Yogurt,Coffee & Tea,Italian,Desserts,Food,Restaurants","1","1","5","0","56","357","4","1"
"bMLhTnEo26J0QWkpRL6jNg","Herbert'z Espressobar","BW","Cafes,Coffee & Tea,Nightlife,Restaurants,Bars,Food","1","null","1","2","65","43","3","0"
"bMLhTnEo26J0QWkpRL6jNg","Herbert'z Espressobar","BW","Cafes,Coffee & Tea,Nightlife,Restaurants,Bars,Food","1","null","4","2","65","43","3","0"
"UkM9xM8SkHzMe_x5zl0MhQ","Biddle's Escape","PA","Food,Coffee & Tea","1","1","4","2","70","127","0","1"
"7YLvFqyFkIZkj5l6tnbqrw","Anchor & Anvil Coffee Bar","PA","Coffee & Tea,Restaurants,Food,Sandwiches","1","1","5","2","57","47","1","1"
"S1eha-aT5c7WMk7lDLsW0A","The Elephant House","EDH","Brasseries,Coffee & Tea,Food,British,Restaurants,Sandwiches,Cafes,Scottish","1","1","1","2","71","202","15","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","1","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","4","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"uKKNw68mZZaa1jcyszEbyA","Crêpe Bar","AZ","Breakfast & Brunch,Food,Restaurants,Coffee & Tea,Creperies,Cafes","1","1","5","0","28","704","30","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","2","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","3","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","3","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","3","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","3","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","4","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","4","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","4","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","4","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","4","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","4","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","5","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","5","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","5","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","5","0","45","878","13","1"
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club- Scottsdale","AZ","American (Traditional),Coffee & Tea,Restaurants,Breakfast & Brunch,Food,Turkish","1","1","5","0","45","878","13","1"
"eGdr6UzYv0NVV0fXqhgmAQ","Boba Juice","AZ","Coffee & Tea,Juice Bars & Smoothies,Food,Ice Cream & Frozen Yogurt","0","1","3","0","0","25","0","1"
"eGdr6UzYv0NVV0fXqhgmAQ","Boba Juice","AZ","Coffee & Tea,Juice Bars & Smoothies,Food,Ice Cream & Frozen Yogurt","0","1","5","0","0","25","0","1"
"7jnYecJfvh57V0gYy8cIrQ","Grouchy John's Coffee","NV","Coffee & Tea,Food","1","1","4","1","80","49","0","1"
"7jnYecJfvh57V0gYy8cIrQ","Grouchy John's Coffee","NV","Coffee & Tea,Food","1","1","5","1","80","49","0","1"
"9O-L6F0cMfNmE5i07pN_xQ","Mamma Toledo's The Pie Hole","AZ","Waffles,Coffee & Tea,Breakfast & Brunch,Food,Bakeries,Food Trucks,Restaurants,Comfort Food","1","1","5","0","48","145","0","1"
"9O-L6F0cMfNmE5i07pN_xQ","Mamma Toledo's The Pie Hole","AZ","Waffles,Coffee & Tea,Breakfast & Brunch,Food,Bakeries,Food Trucks,Restaurants,Comfort Food","1","1","5","0","48","145","0","1"
"YCm7wypibp04buWh-jRRpg","Cafe Summer","NV","Cafes,Coffee & Tea,Delicatessen,Food,Desserts,Restaurants,Bubble Tea","1","1","5","1","65","238","30","1"
"YCm7wypibp04buWh-jRRpg","Cafe Summer","NV","Cafes,Coffee & Tea,Delicatessen,Food,Desserts,Restaurants,Bubble Tea","1","1","5","1","65","238","30","1"
"YCm7wypibp04buWh-jRRpg","Cafe Summer","NV","Cafes,Coffee & Tea,Delicatessen,Food,Desserts,Restaurants,Bubble Tea","1","1","5","1","65","238","30","1"
"xzepzXckoEc_QwYqlcfDqQ","China Mist Tea Company","AZ","Food,Coffee & Tea","1","1","4","0","45","9","0","1"
"Qz9-fpNz3ytqzCLvFcQhkg","Dunkin' Donuts","PA","Coffee & Tea,Donuts,Food","1","1","4","2","0","21","0","1"
"JKsYM4eFoRtftDHbEf2j9g","Colados Coffee & Crepes","AZ","Creperies,Food,Coffee & Tea,Restaurants","1","1","4","0","70","271","12","1"
"JKsYM4eFoRtftDHbEf2j9g","Colados Coffee & Crepes","AZ","Creperies,Food,Coffee & Tea,Restaurants","1","1","5","0","70","271","12","1"
"JKsYM4eFoRtftDHbEf2j9g","Colados Coffee & Crepes","AZ","Creperies,Food,Coffee & Tea,Restaurants","1","1","5","0","70","271","12","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","3","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","4","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","4","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","4","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","5","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","5","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","5","1","61","594","38","1"
"lIDgEB1HnKAq03H1fpjzLQ","Bad Owl Coffee","NV","Restaurants,Coffee & Tea,Beer,Wine & Spirits,Desserts,Cafes,Food,Sandwiches","1","1","5","1","61","594","38","1"
"8yEFijvcNQ9JIGVWc3EgUw","Central Coffee Company","NC","Coffee & Tea,Food","1","1","4","2","70","189","0","1"
"8yEFijvcNQ9JIGVWc3EgUw","Central Coffee Company","NC","Coffee & Tea,Food","1","1","5","2","70","189","0","1"
"922rvWolNXNwgSYRBDPV1w","Dunkin' Donuts","AZ","Donuts,Food,Coffee & Tea","1","1","5","0","0","56","0","1"
"eS76100l3h7Ollb5s3_M4A","Mad House Coffee","NV","Restaurants,Coffee & Tea,Bagels,Juice Bars & Smoothies,Food,Breakfast & Brunch,Bakeries","1","1","2","1","70","229","0","1"
"eS76100l3h7Ollb5s3_M4A","Mad House Coffee","NV","Restaurants,Coffee & Tea,Bagels,Juice Bars & Smoothies,Food,Breakfast & Brunch,Bakeries","1","1","4","1","70","229","0","1"
"eS76100l3h7Ollb5s3_M4A","Mad House Coffee","NV","Restaurants,Coffee & Tea,Bagels,Juice Bars & Smoothies,Food,Breakfast & Brunch,Bakeries","1","1","5","1","70","229","0","1"
"eS76100l3h7Ollb5s3_M4A","Mad House Coffee","NV","Restaurants,Coffee & Tea,Bagels,Juice Bars & Smoothies,Food,Breakfast & Brunch,Bakeries","1","1","5","1","70","229","0","1"
"wjLgM9Ybe5shoUPRrGMmsQ","Coca Cafe","PA","Food,Breakfast & Brunch,Coffee & Tea,American (New),Restaurants","1","1","4","2","28","422","5","1"
"wjLgM9Ybe5shoUPRrGMmsQ","Coca Cafe","PA","Food,Breakfast & Brunch,Coffee & Tea,American (New),Restaurants","1","1","4","2","28","422","5","1"
"wjLgM9Ybe5shoUPRrGMmsQ","Coca Cafe","PA","Food,Breakfast & Brunch,Coffee & Tea,American (New),Restaurants","1","1","5","2","28","422","5","1"
"S-0QfksFDtwJhHUa8pg5ow","Starbucks","NV","Coffee & Tea,Food","1","1","4","1","86","64","0","1"
"_R76PYZqTRvw840SP6s5GA","Globe Cafe","NV","Cafes,Breakfast & Brunch,Food,Juice Bars & Smoothies,Restaurants,Coffee & Tea,American (New)","0","1","2","1","40","48","8","1"
"TgcjQfl1E9DE-SjDVOUDJQ","Rose and Sons","ON","Mediterranean,Diners,Comfort Food,Breakfast & Brunch,Restaurants,Food,Barbeque,Coffee & Tea","1","1","2","2","70","188","14","1"
"TgcjQfl1E9DE-SjDVOUDJQ","Rose and Sons","ON","Mediterranean,Diners,Comfort Food,Breakfast & Brunch,Restaurants,Food,Barbeque,Coffee & Tea","1","1","5","2","70","188","14","1"
"JweD4oBHn1R5NRvF8lcxKQ","Quaff Cafe","ON","Coffee & Tea,Food","0","1","4","2","55","33","0","1"
"WvJNkHE_hcg8Hu8Ffz_Klw","Golden Donuts","AZ","Breakfast & Brunch,Restaurants,Food,Donuts,Bubble Tea,Juice Bars & Smoothies,Bagels,Coffee & Tea","1","1","1","0","70","63","0","1"
"WvJNkHE_hcg8Hu8Ffz_Klw","Golden Donuts","AZ","Breakfast & Brunch,Restaurants,Food,Donuts,Bubble Tea,Juice Bars & Smoothies,Bagels,Coffee & Tea","1","1","5","0","70","63","0","1"
"hoskgfXQRZXc9HV48nVFvg","Standard & Pour","NV","Coffee & Tea,Nightlife,Food,American (New),Tapas/Small Plates,Cocktail Bars,Desserts,Gastropubs,Restaurants,Bars,Breakfast & Brunch,American (Traditional)","0","1","5","1","26","190","111","1"
"hoskgfXQRZXc9HV48nVFvg","Standard & Pour","NV","Coffee & Tea,Nightlife,Food,American (New),Tapas/Small Plates,Cocktail Bars,Desserts,Gastropubs,Restaurants,Bars,Breakfast & Brunch,American (Traditional)","0","1","5","1","26","190","111","1"
"5voAwkY0nmyDS-yluKc_qg","Mylk Uncookies","ON","Desserts,Coffee & Tea,Food","0","null","4","2","50","22","0","0"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","3","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","4","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","4","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","5","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","5","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","5","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","5","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","5","0","46","607","15","1"
"I_a74zmgR-X03LsKISWPcg","Snoh Ice Shavery","AZ","Food,Bubble Tea,Ice Cream & Frozen Yogurt,Chinese,Shaved Ice,Coffee & Tea,Restaurants,American (Traditional),Desserts","1","1","5","0","46","607","15","1"
"w0ZJzBv7PVq2B_JHZswwbA","Nocochi","QC","Restaurants,Coffee & Tea,Vegan,Vegetarian,Tea Rooms,Bakeries,Food,Sandwiches","0","1","5","2","71","38","10","1"
"Tscoq9kue8_J1ySO42_ItA","Starbucks","PA","Food,Coffee & Tea","1","1","4","2","0","25","0","1"
"a5LYGifHY7pSgcWvIuAU1w","Ruelo Patisserie","ON","Food,Bakeries,Specialty Food,Macarons,Desserts,Coffee & Tea","1","1","3","2","30","55","3","1"
"oRRCe6RruoHE1nMfTlMREA","Black Goat Cafe","ON","Cafes,Restaurants,Food,Coffee & Tea","1","N/A","5","2","60","15","0","0"
"lXrsrmIcbOstYC2vtip8ZA","EVP Coffee","WI","Food,Coffee & Tea","1","1","5","2","0","40","0","1"
"zoIEe7uhsQT2EyiFLIfhrw","Chatime Markham","ON","Juice Bars & Smoothies,Food,Coffee & Tea","1","1","3","2","71","108","0","1"
"zoIEe7uhsQT2EyiFLIfhrw","Chatime Markham","ON","Juice Bars & Smoothies,Food,Coffee & Tea","1","1","4","2","71","108","0","1"
"4cg0UV1tEznGsEGsutZZHg","Arvo Coffee","ON","Coffee & Tea,Food","1","N/A","5","2","60","22","0","0"
"4Dqv3RVR7faMYfeJCChdyA","Crema Coffee","ON","Food,Coffee & Tea","1","1","1","2","65","81","0","1"
"4Dqv3RVR7faMYfeJCChdyA","Crema Coffee","ON","Food,Coffee & Tea","1","1","5","2","65","81","0","1"
"9bdVAp-1LlkEKn2eegvCzw","The Witches Brew","ON","Restaurants,Kombucha,Coffee & Tea,Juice Bars & Smoothies,Food,Live/Raw Food,Tea Rooms","1","1","5","2","33","11","1","1"
"dl5Pz0gAP47SpCZ_eh_uQA","Starbucks","OH","Food,Coffee & Tea","1","1","4","2","86","18","0","1"
"zW2SAaWtoDNM_JTkIW8Jtg","Starbucks","NC","Coffee Roasteries,Food,Coffee & Tea","1","1","2","2","86","7","0","1"
"1ZkcNwQpIESg8LuAHzye6Q","ZuZu Cafe & Market","WI","Breakfast & Brunch,Delis,Cafes,Coffee & Tea,Ice Cream & Frozen Yogurt,Restaurants,Food","1","1","3","2","58","58","3","1"
"iQrOVQFtcoV0itpyUPVuDQ","Starbucks","NV","Food,Coffee & Tea","1","1","2","1","87","58","0","1"
"vUgCHg2pWUrbg_xrJZz6Lg","Desert Donuts","AZ","Donuts,Breakfast & Brunch,Coffee & Tea,Restaurants,Food","1","1","5","0","35","177","6","1"
"5aJzWZYjDJqg7NCruv6f4w","Starbucks","AZ","Restaurants,Sandwiches,Food,Coffee Roasteries,Coffee & Tea,Breakfast & Brunch","1","1","5","0","85","10","0","1"
"UNfiku8qEyvGYjPK7w_gxQ","Gertrude's","AZ","Restaurants,Coffee & Tea,American (New),Breakfast & Brunch,Food,American (Traditional)","1","1","1","0","52","345","7","1"
"UNfiku8qEyvGYjPK7w_gxQ","Gertrude's","AZ","Restaurants,Coffee & Tea,American (New),Breakfast & Brunch,Food,American (Traditional)","1","1","5","0","52","345","7","1"
"UNfiku8qEyvGYjPK7w_gxQ","Gertrude's","AZ","Restaurants,Coffee & Tea,American (New),Breakfast & Brunch,Food,American (Traditional)","1","1","5","0","52","345","7","1"
"UNfiku8qEyvGYjPK7w_gxQ","Gertrude's","AZ","Restaurants,Coffee & Tea,American (New),Breakfast & Brunch,Food,American (Traditional)","1","1","5","0","52","345","7","1"
"UNfiku8qEyvGYjPK7w_gxQ","Gertrude's","AZ","Restaurants,Coffee & Tea,American (New),Breakfast & Brunch,Food,American (Traditional)","1","1","5","0","52","345","7","1"
